#tax_id	GeneID	relationship	Other_tax_id	Other_GeneID
9606	22854	Ortholog	10090	80883
9606	22856	Ortholog	10090	269941
9606	22858	Ortholog	10090	56542
9606	22859	Ortholog	10090	330814
9606	22861	Ortholog	10090	195046
9606	22862	Ortholog	10090	319448
9606	22863	Ortholog	10090	100504663
9606	22864	Ortholog	10090	71750
9606	22865	Ortholog	10090	386750
9606	22866	Ortholog	10090	245684
9606	22868	Ortholog	10090	75619
9606	22870	Ortholog	10090	243819
9606	22871	Ortholog	10090	192167
9606	22872	Ortholog	10090	69162
9606	22873	Ortholog	10090	66573
9606	22874	Ortholog	10090	240753
9606	22875	Ortholog	10090	224794
9606	22876	Ortholog	10090	101490
9606	22877	Ortholog	10090	208104
9606	22878	Ortholog	10090	75964
9606	22879	Ortholog	10090	270096
9606	22880	Ortholog	10090	74522
9606	22881	Ortholog	10090	140577
9606	22882	Ortholog	10090	387609
9606	22883	Ortholog	10090	65945
9606	22884	Ortholog	10090	207615
9606	22885	Ortholog	10090	319713
9606	22887	Ortholog	10090	230700
9606	22888	Ortholog	10090	140629
9606	22889	Ortholog	10090	74200
9606	22890	Ortholog	10090	268564
9606	22891	Ortholog	10090	216049
9606	22893	Ortholog	10090	228536
9606	22894	Ortholog	10090	72662
9606	22895	Ortholog	10090	19894
9606	22897	Ortholog	10090	214552
9606	22898	Ortholog	10090	105841
9606	22899	Ortholog	10090	442801
9606	22901	Ortholog	10090	74008
9606	22902	Ortholog	10090	52822
9606	22903	Ortholog	10090	228662
9606	22904	Ortholog	10090	216161
9606	22905	Ortholog	10090	13855
9606	22906	Ortholog	10090	67095
9606	22907	Ortholog	10090	72831
9606	22908	Ortholog	10090	83493
9606	22909	Ortholog	10090	330554
9606	22911	Ortholog	10090	99512
9606	22913	Ortholog	10090	19383
9606	22914	Ortholog	10090	27007
9606	22915	Ortholog	10090	70945
9606	22916	Ortholog	10090	68092
9606	22917	Ortholog	10090	22786
9606	22918	Ortholog	10090	17064
9606	22919	Ortholog	10090	13589
9606	22920	Ortholog	10090	16579
9606	22921	Ortholog	10090	76467
9606	22924	Ortholog	10090	100732
9606	22925	Ortholog	10090	18779
9606	22926	Ortholog	10090	226641
9606	22927	Ortholog	10090	56541
9606	22928	Ortholog	10090	20768
9606	22929	Ortholog	10090	109079
9606	22930	Ortholog	10090	226407
9606	22931	Ortholog	10090	19330
9606	22933	Ortholog	10090	64383
9606	22934	Ortholog	10090	19895
9606	22936	Ortholog	10090	192657
9606	22937	Ortholog	10090	235623
9606	22938	Ortholog	10090	66354
9606	22941	Ortholog	10090	210274
9606	22943	Ortholog	10090	13380
9606	22944	Ortholog	10090	16588
9606	22948	Ortholog	10090	12465
9606	22949	Ortholog	10090	67103
9606	22950	Ortholog	10090	20534
9606	22953	Ortholog	10090	231602
9606	22954	Ortholog	10090	69807
9606	22955	Ortholog	10090	29871
9606	22974	Ortholog	10090	72119
9606	22976	Ortholog	10090	55982
9606	22978	Ortholog	10090	76952
9606	22979	Ortholog	10090	668212
9606	22980	Ortholog	10090	66855
9606	22981	Ortholog	10090	78177
9606	22982	Ortholog	10090	208440
9606	22983	Ortholog	10090	56527
9606	22984	Ortholog	10090	18572
9606	22985	Ortholog	10090	56215
9606	22986	Ortholog	10090	66673
9606	22987	Ortholog	10090	75209
9606	22989	Ortholog	10090	667772
9606	22990	Ortholog	10090	54604
9606	22992	Ortholog	10090	225876
9606	22993	Ortholog	10090	106894
9606	22994	Ortholog	10090	12009
9606	22995	Ortholog	10090	99100
9606	22996	Ortholog	10090	230603
9606	22997	Ortholog	10090	235086
9606	22998	Ortholog	10090	77569
9606	22999	Ortholog	10090	116837
9606	23001	Ortholog	10090	72145
9606	23002	Ortholog	10090	208846
9606	23005	Ortholog	10090	26390
9606	23007	Ortholog	10090	269437
9606	23008	Ortholog	10090	76788
9606	23011	Ortholog	10090	216344
9606	23012	Ortholog	10090	232533
9606	23013	Ortholog	10090	56381
9606	23014	Ortholog	10090	231670
9606	23016	Ortholog	10090	66446
9606	23017	Ortholog	10090	72393
9606	23019	Ortholog	10090	234594
9606	23020	Ortholog	10090	320632
9606	23022	Ortholog	10090	72333
9606	23023	Ortholog	10090	330401
9606	23024	Ortholog	10090	55983
9606	23025	Ortholog	10090	382018
9606	23026	Ortholog	10090	244281
9606	23028	Ortholog	10090	99982
9606	23029	Ortholog	10090	52202
9606	23030	Ortholog	10090	193796
9606	23031	Ortholog	10090	546071
9606	23032	Ortholog	10090	170822
9606	23033	Ortholog	10090	320615
9606	23034	Ortholog	10090	74480
9606	23035	Ortholog	10090	244650
9606	23036	Ortholog	10090	30046
9606	23037	Ortholog	10090	68070
9606	23038	Ortholog	10090	230796
9606	23039	Ortholog	10090	65246
9606	23040	Ortholog	10090	17933
9606	23041	Ortholog	10090	67074
9606	23042	Ortholog	10090	94184
9606	23043	Ortholog	10090	665113
9606	23046	Ortholog	10090	16565
9606	23047	Ortholog	10090	100710
9606	23048	Ortholog	10090	14269
9606	23049	Ortholog	10090	233789
9606	23051	Ortholog	10090	320799
9606	23052	Ortholog	10090	71946
9606	23053	Ortholog	10090	268721
9606	23054	Ortholog	10090	56406
9606	23057	Ortholog	10090	226518
9606	23059	Ortholog	10090	76779
9606	23060	Ortholog	10090	214812
9606	23061	Ortholog	10090	76795
9606	23062	Ortholog	10090	74105
9606	23063	Ortholog	10090	218914
9606	23064	Ortholog	10090	269254
9606	23065	Ortholog	10090	230866
9606	23066	Ortholog	10090	67088
9606	23067	Ortholog	10090	208043
9606	23070	Ortholog	10090	74157
9606	23071	Ortholog	10090	76299
9606	23072	Ortholog	10090	94253
9606	23074	Ortholog	10090	75089
9606	23075	Ortholog	10090	20947
9606	23076	Ortholog	10090	72462
9606	23077	Ortholog	10090	105689
9606	23078	Ortholog	10090	219189
9606	23080	Ortholog	10090	78937
9606	23081	Ortholog	10090	76804
9606	23082	Ortholog	10090	226169
9606	23085	Ortholog	10090	111173
9606	23086	Ortholog	10090	320051
9606	23087	Ortholog	10090	66854
9606	23089	Ortholog	10090	170676
9606	23090	Ortholog	10090	94187
9606	23091	Ortholog	10090	67302
9606	23092	Ortholog	10090	71302
9606	23093	Ortholog	10090	320244
9606	23094	Ortholog	10090	74206
9606	23095	Ortholog	10090	16561
9606	23096	Ortholog	10090	245666
9606	23097	Ortholog	10090	78334
9606	23098	Ortholog	10090	237868
9606	23099	Ortholog	10090	71834
9606	23102	Ortholog	10090	67016
9606	23105	Ortholog	10090	320027
9606	23107	Ortholog	10090	218506
9606	23108	Ortholog	10090	380711
9606	23109	Ortholog	10090	13199
9606	23111	Ortholog	10090	229285
9606	23112	Ortholog	10090	213988
9606	23113	Ortholog	10090	78309
9606	23114	Ortholog	10090	269116
9606	23116	Ortholog	10090	328108
9606	23118	Ortholog	10090	68652
9606	23119	Ortholog	10090	58180
9606	23120	Ortholog	10090	319767
9606	23122	Ortholog	10090	76499
9606	23125	Ortholog	10090	216874
9606	23126	Ortholog	10090	229584
9606	23127	Ortholog	10090	269132
9606	23129	Ortholog	10090	67784
9606	23130	Ortholog	10090	329015
9606	23131	Ortholog	10090	237943
9606	23132	Ortholog	10090	81000
9606	23133	Ortholog	10090	320595
9606	23135	Ortholog	10090	216850
9606	23136	Ortholog	10090	13823
9606	23137	Ortholog	10090	226026
9606	23138	Ortholog	10090	212706
9606	23139	Ortholog	10090	17776
9606	23140	Ortholog	10090	195018
9606	23141	Ortholog	10090	71782
9606	23142	Ortholog	10090	100737
9606	23143	Ortholog	10090	380916
9606	23144	Ortholog	10090	223642
9606	23148	Ortholog	10090	192950
9606	23149	Ortholog	10090	74015
9606	23150	Ortholog	10090	232288
9606	23151	Ortholog	10090	223752
9606	23152	Ortholog	10090	71722
9606	23154	Ortholog	10090	26562
9606	23155	Ortholog	10090	229725
9606	23157	Ortholog	10090	56526
9606	23158	Ortholog	10090	71310
9606	23160	Ortholog	10090	72515
9606	23161	Ortholog	10090	217463
9606	23162	Ortholog	10090	30957
9606	23163	Ortholog	10090	260302
9606	23164	Ortholog	10090	26936
9606	23165	Ortholog	10090	70699
9606	23166	Ortholog	10090	192187
9606	23167	Ortholog	10090	76740
9606	23168	Ortholog	10090	76246
9606	23169	Ortholog	10090	242585
9606	23170	Ortholog	10090	223723
9606	23171	Ortholog	10090	333433
9606	23172	Ortholog	10090	109359
9606	23173	Ortholog	10090	75624
9606	23174	Ortholog	10090	142682
9606	23175	Ortholog	10090	14245
9606	23176	Ortholog	10090	20362
9606	23177	Ortholog	10090	216543
9606	23178	Ortholog	10090	269224
9606	23179	Ortholog	10090	19731
9606	23180	Ortholog	10090	76438
9606	23181	Ortholog	10090	64451
9606	23184	Ortholog	10090	67943
9606	23185	Ortholog	10090	217980
9606	23186	Ortholog	10090	217864
9606	23187	Ortholog	10090	102693
9606	23189	Ortholog	10090	107351
9606	23190	Ortholog	10090	67812
9606	23191	Ortholog	10090	20430
9606	23192	Ortholog	10090	66615
9606	23193	Ortholog	10090	14376
9606	23194	Ortholog	10090	448987
9606	23195	Ortholog	10090	100019
9606	23196	Ortholog	10090	218236
9606	23197	Ortholog	10090	76577
9606	23198	Ortholog	10090	103554
9606	23199	Ortholog	10090	382034
9606	23200	Ortholog	10090	76295
9606	23201	Ortholog	10090	319604
9606	23203	Ortholog	10090	66865
9606	23204	Ortholog	10090	54208
9606	23205	Ortholog	10090	94180
9606	23207	Ortholog	10090	69582
9606	23208	Ortholog	10090	229521
9606	23209	Ortholog	10090	170790
9606	23210	Ortholog	10090	107817
9606	23211	Ortholog	10090	330474
9606	23212	Ortholog	10090	59014
9606	23213	Ortholog	10090	240725
9606	23214	Ortholog	10090	74204
9606	23215	Ortholog	10090	226562
9606	23216	Ortholog	10090	57915
9606	23217	Ortholog	10090	103406
9606	23218	Ortholog	10090	235627
9606	23219	Ortholog	10090	67948
9606	23220	Ortholog	10090	207521
9606	23221	Ortholog	10090	246710
9606	23223	Ortholog	10090	107094
9606	23224	Ortholog	10090	319565
9606	23225	Ortholog	10090	54563
9606	23228	Ortholog	10090	224860
9606	23229	Ortholog	10090	236915
9606	23230	Ortholog	10090	271564
9606	23231	Ortholog	10090	231238
9606	23232	Ortholog	10090	209478
9606	23233	Ortholog	10090	75914
9606	23234	Ortholog	10090	108671
9606	23235	Ortholog	10090	235344
9606	23236	Ortholog	10090	18795
9606	23237	Ortholog	10090	11838
9606	23239	Ortholog	10090	98432
9606	23240	Ortholog	10090	229473
9606	23241	Ortholog	10090	217893
9606	23242	Ortholog	10090	12808
9606	23243	Ortholog	10090	105522
9606	23244	Ortholog	10090	71521
9606	23245	Ortholog	10090	56079
9606	23246	Ortholog	10090	12181
9606	23247	Ortholog	10090	233865
9606	23248	Ortholog	10090	75137
9606	23250	Ortholog	10090	50770
9606	23251	Ortholog	10090	209743
9606	23252	Ortholog	10090	73162
9606	23253	Ortholog	10090	106585
9606	23254	Ortholog	10090	71529
9606	23255	Ortholog	10090	68617
9606	23256	Ortholog	10090	76983
9606	23258	Ortholog	10090	19347
9606	23259	Ortholog	10090	72108
9606	23261	Ortholog	10090	100072
9606	23262	Ortholog	10090	227399
9606	23263	Ortholog	10090	17207
9606	23264	Ortholog	10090	20286
9606	23265	Ortholog	10090	53413
9606	23266	Ortholog	10090	99633
9606	23268	Ortholog	10090	71972
9606	23269	Ortholog	10090	29808
9606	23270	Ortholog	10090	72480
9606	23271	Ortholog	10090	67886
9606	23272	Ortholog	10090	218850
9606	23274	Ortholog	10090	74374
9606	23275	Ortholog	10090	80294
9606	23276	Ortholog	10090	270201
9606	23277	Ortholog	10090	74148
9606	23279	Ortholog	10090	59015
9606	23281	Ortholog	10090	77521
9606	23283	Ortholog	10090	83410
9606	23284	Ortholog	10090	319387
9606	23286	Ortholog	10090	211652
9606	23287	Ortholog	10090	67269
9606	23288	Ortholog	10090	74239
9606	23291	Ortholog	10090	103583
9606	23293	Ortholog	10090	103677
9606	23294	Ortholog	10090	224650
9606	23295	Ortholog	10090	17237
9606	23299	Ortholog	10090	76895
9606	23300	Ortholog	10090	234776
9606	23301	Ortholog	10090	216565
9606	23302	Ortholog	10090	216881
9606	23303	Ortholog	10090	16554
9606	23304	Ortholog	10090	224826
9606	23305	Ortholog	10090	216739
9606	23306	Ortholog	10090	210035
9606	23307	Ortholog	10090	338355
9606	23308	Ortholog	10090	50723
9606	23309	Ortholog	10090	20467
9606	23310	Ortholog	10090	78658
9606	23312	Ortholog	10090	235380
9606	23313	Ortholog	10090	223739
9606	23314	Ortholog	10090	212712
9606	23315	Ortholog	10090	77031
9606	23316	Ortholog	10090	13048
9606	23317	Ortholog	10090	235567
9606	23318	Ortholog	10090	230594
9606	23321	Ortholog	10090	80890
9606	23322	Ortholog	10090	244585
9606	23324	Ortholog	10090	17160
9606	23325	Ortholog	10090	319277
9606	23326	Ortholog	10090	216825
9606	23327	Ortholog	10090	83814
9606	23328	Ortholog	10090	70097
9606	23329	Ortholog	10090	74694
9606	23331	Ortholog	10090	209683
9606	23332	Ortholog	10090	76707
9606	23333	Ortholog	10090	244745
9606	23334	Ortholog	10090	230676
9606	23335	Ortholog	10090	104082
9606	23336	Ortholog	10090	233335
9606	23338	Ortholog	10090	76901
9606	23339	Ortholog	10090	269338
9606	23341	Ortholog	10090	214063
9606	23344	Ortholog	10090	23943
9606	23345	Ortholog	10090	64009
9606	23347	Ortholog	10090	74355
9606	23348	Ortholog	10090	105445
9606	23349	Ortholog	10090	230085
9606	23350	Ortholog	10090	67958
9606	23351	Ortholog	10090	219094
9606	23352	Ortholog	10090	69116
9606	23353	Ortholog	10090	77053
9606	23354	Ortholog	10090	71909
9606	23355	Ortholog	10090	209018
9606	23357	Ortholog	10090	68737
9606	23358	Ortholog	10090	329908
9606	23359	Ortholog	10090	70638
9606	23360	Ortholog	10090	55935
9606	23361	Ortholog	10090	320683
9606	23362	Ortholog	10090	234353
9606	23363	Ortholog	10090	98733
9606	23365	Ortholog	10090	69632
9606	23366	Ortholog	10090	68283
9606	23367	Ortholog	10090	73158
9606	23368	Ortholog	10090	21981
9606	23369	Ortholog	10090	80913
9606	23370	Ortholog	10090	102098
9606	23371	Ortholog	10090	209039
9606	23373	Ortholog	10090	382056
9606	23376	Ortholog	10090	67490
9606	23378	Ortholog	10090	101867
9606	23379	Ortholog	10090	218333
9606	23380	Ortholog	10090	14270
9606	23381	Ortholog	10090	229512
9606	23382	Ortholog	10090	74340
9606	23383	Ortholog	10090	74549
9606	23384	Ortholog	10090	74392
9606	23385	Ortholog	10090	59287
9606	23386	Ortholog	10090	209586
9606	23387	Ortholog	10090	70661
9606	23389	Ortholog	10090	76199
9606	23390	Ortholog	10090	320150
9606	23392	Ortholog	10090	230249
9606	23394	Ortholog	10090	11538
9606	23395	Ortholog	10090	102436
9606	23396	Ortholog	10090	18717
9606	23397	Ortholog	10090	215387
9606	23398	Ortholog	10090	238831
9606	23399	Ortholog	10090	67181
9606	23400	Ortholog	10090	74772
9606	23401	Ortholog	10090	212398
9606	23403	Ortholog	10090	243867
9606	23404	Ortholog	10090	227715
9606	23405	Ortholog	10090	192119
9606	23406	Ortholog	10090	72042
9606	23408	Ortholog	10090	68346
9606	23409	Ortholog	10090	75387
9606	23410	Ortholog	10090	64384
9606	23411	Ortholog	10090	93759
9606	23412	Ortholog	10090	12238
9606	23413	Ortholog	10090	14299
9606	23414	Ortholog	10090	22762
9606	23415	Ortholog	10090	380728
9606	23416	Ortholog	10090	16512
9606	23417	Ortholog	10090	56690
9606	23418	Ortholog	10090	170788
9606	23421	Ortholog	10090	67733
9606	23423	Ortholog	10090	66111
9606	23424	Ortholog	10090	100121
9606	23426	Ortholog	10090	74053
9606	23428	Ortholog	10090	50934
9606	23429	Ortholog	10090	56353
9606	23431	Ortholog	10090	108011
9606	23432	Ortholog	10090	240888
9606	23433	Ortholog	10090	104215
9606	23435	Ortholog	10090	230908
9606	23438	Ortholog	10090	70791
9606	23439	Ortholog	10090	67821
9606	23440	Ortholog	10090	18420
9606	23443	Ortholog	10090	229782
9606	23446	Ortholog	10090	100434
9606	23450	Ortholog	10090	101943
9606	23451	Ortholog	10090	81898
9606	23452	Ortholog	10090	26360
9606	23456	Ortholog	10090	56199
9606	23457	Ortholog	10090	56325
9606	23461	Ortholog	10090	217265
9606	23462	Ortholog	10090	15213
9606	23463	Ortholog	10090	57295
9606	23464	Ortholog	10090	26912
9606	23466	Ortholog	10090	494448
9606	23467	Ortholog	10090	73340
9606	23468	Ortholog	10090	12419
9606	23469	Ortholog	10090	213109
9606	23471	Ortholog	10090	72265
9606	23473	Ortholog	10090	12339
9606	23474	Ortholog	10090	66071
9606	23475	Ortholog	10090	67375
9606	23476	Ortholog	10090	57261
9606	23478	Ortholog	10090	56529
9606	23479	Ortholog	10090	66383
9606	23480	Ortholog	10090	20335
9606	23481	Ortholog	10090	64934
9606	23483	Ortholog	10090	76355
9606	23484	Ortholog	10090	68192
9606	23491	Ortholog	10090	13909
9606	23492	Ortholog	10090	52609
9606	23493	Ortholog	10090	15214
9606	23495	Ortholog	10090	57916
9606	23498	Ortholog	10090	107766
9606	23499	Ortholog	10090	11426
9606	23500	Ortholog	10090	76441
9606	23503	Ortholog	10090	211978
9606	23504	Ortholog	10090	231760
9606	23505	Ortholog	10090	56030
9606	23506	Ortholog	10090	210982
9606	23507	Ortholog	10090	433926
9606	23508	Ortholog	10090	69480
9606	23509	Ortholog	10090	140484
9606	23510	Ortholog	10090	70382
9606	23511	Ortholog	10090	227699
9606	23512	Ortholog	10090	52615
9606	23513	Ortholog	10090	105782
9606	23514	Ortholog	10090	224008
9606	23515	Ortholog	10090	338467
9606	23516	Ortholog	10090	213053
9606	23517	Ortholog	10090	72198
9606	23518	Ortholog	10090	226412
9606	23521	Ortholog	10090	22121
9606	23522	Ortholog	10090	54169
9606	23523	Ortholog	10090	104248
9606	23524	Ortholog	10090	75956
9606	23526	Ortholog	10090	70719
9606	23527	Ortholog	10090	78618
9606	23528	Ortholog	10090	226442
9606	23529	Ortholog	10090	56708
9606	23530	Ortholog	10090	18115
9606	23531	Ortholog	10090	67468
9606	23533	Ortholog	10090	320207
9606	23534	Ortholog	10090	320938
9606	23536	Ortholog	10090	30947
9606	23539	Ortholog	10090	57274
9606	23541	Ortholog	10090	67815
9606	23542	Ortholog	10090	60597
9606	23543	Ortholog	10090	93686
9606	23544	Ortholog	10090	56747
9606	23545	Ortholog	10090	21871
9606	23546	Ortholog	10090	58867
9606	23548	Ortholog	10090	67515
9606	23549	Ortholog	10090	13437
9606	23550	Ortholog	10090	215632
9606	23551	Ortholog	10090	75141
9606	23552	Ortholog	10090	105278
9606	23553	Ortholog	10090	77042
9606	23554	Ortholog	10090	269831
9606	23555	Ortholog	10090	70423
9606	23556	Ortholog	10090	27392
9606	23557	Ortholog	10090	20615
9606	23558	Ortholog	10090	22378
9606	23559	Ortholog	10090	22377
9606	23560	Ortholog	10090	69237
9606	23562	Ortholog	10090	56173
9606	23563	Ortholog	10090	56773
9606	23564	Ortholog	10090	51793
9606	23566	Ortholog	10090	65086
9606	23567	Ortholog	10090	26919
9606	23568	Ortholog	10090	107566
9606	23569	Ortholog	10090	18602
9606	23576	Ortholog	10090	69219
9606	23580	Ortholog	10090	56699
9606	23581	Ortholog	10090	12365
9606	23582	Ortholog	10090	17151
9606	23583	Ortholog	10090	71726
9606	23584	Ortholog	10090	57276
9606	23585	Ortholog	10090	71817
9606	23586	Ortholog	10090	230073
9606	23587	Ortholog	10090	54351
9606	23588	Ortholog	10090	69554
9606	23589	Ortholog	10090	52502
9606	23590	Ortholog	10090	56075
9606	23592	Ortholog	10090	380664
9606	23593	Ortholog	10090	56016
9606	23594	Ortholog	10090	56452
9606	23595	Ortholog	10090	50793
9606	23596	Ortholog	10090	13603
9606	23597	Ortholog	10090	56360
9606	23598	Ortholog	10090	56218
9606	23600	Ortholog	10090	17117
9606	23601	Ortholog	10090	23845
9606	23603	Ortholog	10090	23790
9606	23604	Ortholog	10090	13143
9606	23607	Ortholog	10090	12488
9606	23608	Ortholog	10090	54484
9606	23609	Ortholog	10090	67027
9606	23612	Ortholog	10090	27280
9606	23613	Ortholog	10090	228880
9606	23616	Ortholog	10090	20401
9606	23617	Ortholog	10090	22115
9606	23620	Ortholog	10090	18217
9606	23621	Ortholog	10090	23821
9606	23623	Ortholog	10090	72296
9606	23624	Ortholog	10090	80794
9606	23625	Ortholog	10090	17826
9606	23626	Ortholog	10090	26972
9606	23630	Ortholog	10090	66240
9606	23632	Ortholog	10090	23831
9606	23633	Ortholog	10090	16650
9606	23635	Ortholog	10090	66970
9606	23636	Ortholog	10090	18226
9606	23637	Ortholog	10090	227800
9606	23639	Ortholog	10090	54562
9606	23640	Ortholog	10090	66245
9606	23641	Ortholog	10090	434784
9606	23643	Ortholog	10090	17087
9606	23644	Ortholog	10090	234699
9606	23645	Ortholog	10090	17872
9606	23646	Ortholog	10090	18807
9606	23647	Ortholog	10090	76932
9606	23648	Ortholog	10090	72475
9606	23649	Ortholog	10090	18969
9606	23650	Ortholog	10090	72169
9606	23654	Ortholog	10090	140570
9606	23657	Ortholog	10090	26570
9606	23658	Ortholog	10090	66373
9606	23659	Ortholog	10090	192654
9606	23660	Ortholog	10090	22757
9606	23670	Ortholog	10090	83921
9606	23671	Ortholog	10090	56363
9606	23673	Ortholog	10090	100226
9606	23676	Ortholog	10090	66106
9606	23677	Ortholog	10090	98402
9606	23678	Ortholog	10090	170755
9606	23682	Ortholog	10090	72433
9606	23683	Ortholog	10090	75292
9606	23704	Ortholog	10090	57814
9606	23705	Ortholog	10090	54725
9606	23710	Ortholog	10090	57436
9606	23729	Ortholog	10090	74637
9606	23731	Ortholog	10090	242474
9606	23732	Ortholog	10090	230235
9606	23741	Ortholog	10090	58521
9606	23743	Ortholog	10090	64918
9606	23746	Ortholog	10090	114230
9606	23753	Ortholog	10090	64136
9606	23759	Ortholog	10090	66053
9606	23760	Ortholog	10090	56305
9606	23761	Ortholog	10090	320951
9606	23762	Ortholog	10090	74309
9606	23764	Ortholog	10090	17133
9606	23765	Ortholog	10090	16172
9606	23767	Ortholog	10090	71436
9606	23768	Ortholog	10090	399558
9606	23769	Ortholog	10090	396184
9606	23770	Ortholog	10090	14232
9606	23774	Ortholog	10090	223770
9606	23779	Ortholog	10090	73167
9606	23786	Ortholog	10090	94044
9606	23787	Ortholog	10090	56462
9606	23788	Ortholog	10090	56428
9606	24137	Ortholog	10090	16571
9606	24139	Ortholog	10090	72205
9606	24140	Ortholog	10090	54632
9606	24141	Ortholog	10090	76161
9606	24142	Ortholog	10090	56441
9606	24144	Ortholog	10090	54723
9606	24145	Ortholog	10090	55991
9606	24146	Ortholog	10090	60363
9606	24147	Ortholog	10090	14221
9606	24148	Ortholog	10090	68879
9606	24149	Ortholog	10090	57908
9606	25758	Ortholog	10090	241589
9606	25759	Ortholog	10090	216148
9606	25763	Ortholog	10090	67334
9606	25764	Ortholog	10090	67693
9606	25766	Ortholog	10090	54614
9606	25769	Ortholog	10090	76376
9606	25770	Ortholog	10090	102631980
9606	25771	Ortholog	10090	223754
9606	25774	Ortholog	10090	75886
9606	25776	Ortholog	10090	73739
9606	25777	Ortholog	10090	223697
9606	25778	Ortholog	10090	213452
9606	25780	Ortholog	10090	240168
9606	25782	Ortholog	10090	98732
9606	25788	Ortholog	10090	623474
9606	25789	Ortholog	10090	67937
9606	25790	Ortholog	10090	71870
9606	25791	Ortholog	10090	53972
9606	25792	Ortholog	10090	68379
9606	25793	Ortholog	10090	69754
9606	25794	Ortholog	10090	238021
9606	25796	Ortholog	10090	66171
9606	25797	Ortholog	10090	70536
9606	25798	Ortholog	10090	55950
9606	25799	Ortholog	10090	243834
9606	25800	Ortholog	10090	106957
9606	25801	Ortholog	10090	227960
9606	25802	Ortholog	10090	93689
9606	25803	Ortholog	10090	30051
9606	25804	Ortholog	10090	50783
9606	25805	Ortholog	10090	68010
9606	25806	Ortholog	10090	24113
9606	25807	Ortholog	10090	279766
9606	25809	Ortholog	10090	319953
9606	25813	Ortholog	10090	68653
9606	25814	Ortholog	10090	54138
9606	25816	Ortholog	10090	106869
9606	25817	Ortholog	10090	106014
9606	25818	Ortholog	10090	68668
9606	25819	Ortholog	10090	12457
9606	25820	Ortholog	10090	23806
9606	25821	Ortholog	10090	68291
9606	25822	Ortholog	10090	56323
9606	25823	Ortholog	10090	26945
9606	25824	Ortholog	10090	54683
9606	25825	Ortholog	10090	56175
9606	25827	Ortholog	10090	72179
9606	25828	Ortholog	10090	56551
9606	25829	Ortholog	10090	223693
9606	25830	Ortholog	10090	29859
9606	25831	Ortholog	10090	207304
9606	25833	Ortholog	10090	18988
9606	25834	Ortholog	10090	67569
9606	25836	Ortholog	10090	71175
9606	25837	Ortholog	10090	328778
9606	25839	Ortholog	10090	102339
9606	25841	Ortholog	10090	99382
9606	25842	Ortholog	10090	66403
9606	25843	Ortholog	10090	19070
9606	25844	Ortholog	10090	28064
9606	25847	Ortholog	10090	69010
9606	25849	Ortholog	10090	231440
9606	25851	Ortholog	10090	70381
9606	25852	Ortholog	10090	74125
9606	25853	Ortholog	10090	68970
9606	25854	Ortholog	10090	212326
9606	25855	Ortholog	10090	107392
9606	25858	Ortholog	10090	67077
9606	25861	Ortholog	10090	73750
9606	25862	Ortholog	10090	224836
9606	25864	Ortholog	10090	68644
9606	25865	Ortholog	10090	101540
9606	25870	Ortholog	10090	67902
9606	25871	Ortholog	10090	212547
9606	25873	Ortholog	10090	54217
9606	25874	Ortholog	10090	70456
9606	25875	Ortholog	10090	68614
9606	25876	Ortholog	10090	70997
9606	25879	Ortholog	10090	223499
9606	25880	Ortholog	10090	66690
9606	25884	Ortholog	10090	69121
9606	25885	Ortholog	10090	20019
9606	25886	Ortholog	10090	70235
9606	25888	Ortholog	10090	243963
9606	25890	Ortholog	10090	320712
9606	25891	Ortholog	10090	210622
9606	25893	Ortholog	10090	216781
9606	25894	Ortholog	10090	102075
9606	25895	Ortholog	10090	100504608
9606	25896	Ortholog	10090	77065
9606	25897	Ortholog	10090	30945
9606	25898	Ortholog	10090	68098
9606	25900	Ortholog	10090	320678
9606	25901	Ortholog	10090	215814
9606	25902	Ortholog	10090	270685
9606	25903	Ortholog	10090	320078
9606	25904	Ortholog	10090	78893
9606	25906	Ortholog	10090	75430
9606	25907	Ortholog	10090	72309
9606	25909	Ortholog	10090	226747
9606	25911	Ortholog	10090	226162
9606	25912	Ortholog	10090	99650
9606	25913	Ortholog	10090	101185
9606	25914	Ortholog	10090	246102
9606	25915	Ortholog	10090	66706
9606	25917	Ortholog	10090	14911
9606	25920	Ortholog	10090	58202
9606	25921	Ortholog	10090	228136
9606	25923	Ortholog	10090	109168
9606	25924	Ortholog	10090	245049
9606	25925	Ortholog	10090	225207
9606	25926	Ortholog	10090	68979
9606	25927	Ortholog	10090	380686
9606	25928	Ortholog	10090	66042
9606	25929	Ortholog	10090	216766
9606	25930	Ortholog	10090	104831
9606	25932	Ortholog	10090	29876
9606	25936	Ortholog	10090	381318
9606	25937	Ortholog	10090	97064
9606	25938	Ortholog	10090	320487
9606	25939	Ortholog	10090	56045
9606	25940	Ortholog	10090	72722
9606	25941	Ortholog	10090	66648
9606	25942	Ortholog	10090	20466
9606	25943	Ortholog	10090	228602
9606	25945	Ortholog	10090	58998
9606	25946	Ortholog	10090	29813
9606	25948	Ortholog	10090	210973
9606	25949	Ortholog	10090	68592
9606	25950	Ortholog	10090	66568
9606	25953	Ortholog	10090	56695
9606	25956	Ortholog	10090	240667
9606	25957	Ortholog	10090	66625
9606	25959	Ortholog	10090	235041
9606	25960	Ortholog	10090	78560
9606	25961	Ortholog	10090	67725
9606	25962	Ortholog	10090	66185
9606	25963	Ortholog	10090	211499
